EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,DistanceFromHome (KM),State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,EducationLevelID,EducationLevel,PerformanceID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating,SatisfactionID,SatisfactionLevel,SatisfactionID_Job,SatisfactionLevel_Job,SatisfactionID_Rel,SatisfactionLevel_Rel,RatingID,RatingLevel,RatingID_Manager,RatingLevel_Manager
3C7D-86ED,Joyan,Brason,Female,40,Some Travel,Sales,3,CA,Native Hawaiian ,2,Other,Sales Executive,Divorced,104426,1,No,2012-01-11,No,10,3,4,6,2,High School ,PR2854,2/18/2019,3.0,5.0,5.0,3.0,2.0,5.0,3.0,3.0,3.0,Neutral,5.0,Very Satisfied,5.0,Very Satisfied,3.0,Meets Expectation,3.0,Meets Expectation
3C7D-86ED,Joyan,Brason,Female,40,Some Travel,Sales,3,CA,Native Hawaiian ,2,Other,Sales Executive,Divorced,104426,1,No,2012-01-11,No,10,3,4,6,2,High School ,PR3709,2/18/2020,4.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,Satisfied ,2.0,Dissatisfied,2.0,Dissatisfied,3.0,Meets Expectation,2.0,Needs Improvement
3C7D-86ED,Joyan,Brason,Female,40,Some Travel,Sales,3,CA,Native Hawaiian ,2,Other,Sales Executive,Divorced,104426,1,No,2012-01-11,No,10,3,4,6,2,High School ,PR4683,2/17/2021,3.0,3.0,3.0,1.0,2.0,3.0,5.0,4.0,3.0,Neutral,3.0,Neutral,3.0,Neutral,5.0,Above and Beyond,4.0,Exceeds Expectation 
3C7D-86ED,Joyan,Brason,Female,40,Some Travel,Sales,3,CA,Native Hawaiian ,2,Other,Sales Executive,Divorced,104426,1,No,2012-01-11,No,10,3,4,6,2,High School ,PR516,2/19/2015,5.0,2.0,5.0,2.0,3.0,4.0,5.0,5.0,5.0,Very Satisfied,2.0,Dissatisfied,5.0,Very Satisfied,5.0,Above and Beyond,5.0,Above and Beyond
3C7D-86ED,Joyan,Brason,Female,40,Some Travel,Sales,3,CA,Native Hawaiian ,2,Other,Sales Executive,Divorced,104426,1,No,2012-01-11,No,10,3,4,6,2,High School ,PR54,2/19/2013,4.0,5.0,3.0,2.0,0.0,5.0,4.0,4.0,4.0,Satisfied ,5.0,Very Satisfied,3.0,Neutral,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
3C7D-86ED,Joyan,Brason,Female,40,Some Travel,Sales,3,CA,Native Hawaiian ,2,Other,Sales Executive,Divorced,104426,1,No,2012-01-11,No,10,3,4,6,2,High School ,PR940,2/19/2016,5.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,5.0,Very Satisfied,2.0,Dissatisfied,2.0,Dissatisfied,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
3D71-8DC2,Alix,Blazejewski,Male,38,Some Travel,Sales,20,IL,Black or African American,4,Marketing ,Sales Executive,Married,147098,1,No,2012-01-11,No,10,5,8,2,4,Masters ,PR1340,12/5/2016,4.0,2.0,3.0,2.0,0.0,4.0,5.0,5.0,4.0,Satisfied ,2.0,Dissatisfied,3.0,Neutral,5.0,Above and Beyond,5.0,Above and Beyond
3D71-8DC2,Alix,Blazejewski,Male,38,Some Travel,Sales,20,IL,Black or African American,4,Marketing ,Sales Executive,Married,147098,1,No,2012-01-11,No,10,5,8,2,4,Masters ,PR1966,12/5/2017,3.0,2.0,3.0,3.0,1.0,5.0,3.0,2.0,3.0,Neutral,2.0,Dissatisfied,3.0,Neutral,3.0,Meets Expectation,2.0,Needs Improvement
3D71-8DC2,Alix,Blazejewski,Male,38,Some Travel,Sales,20,IL,Black or African American,4,Marketing ,Sales Executive,Married,147098,1,No,2012-01-11,No,10,5,8,2,4,Masters ,PR2680,12/5/2018,5.0,2.0,3.0,2.0,0.0,5.0,4.0,4.0,5.0,Very Satisfied,2.0,Dissatisfied,3.0,Neutral,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
3D71-8DC2,Alix,Blazejewski,Male,38,Some Travel,Sales,20,IL,Black or African American,4,Marketing ,Sales Executive,Married,147098,1,No,2012-01-11,No,10,5,8,2,4,Masters ,PR3509,12/5/2019,5.0,4.0,2.0,3.0,1.0,3.0,4.0,4.0,5.0,Very Satisfied,4.0,Satisfied ,2.0,Dissatisfied,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
3D71-8DC2,Alix,Blazejewski,Male,38,Some Travel,Sales,20,IL,Black or African American,4,Marketing ,Sales Executive,Married,147098,1,No,2012-01-11,No,10,5,8,2,4,Masters ,PR425,12/6/2014,4.0,5.0,5.0,1.0,3.0,4.0,4.0,3.0,4.0,Satisfied ,5.0,Very Satisfied,5.0,Very Satisfied,4.0,Exceeds Expectation ,3.0,Meets Expectation
3D71-8DC2,Alix,Blazejewski,Male,38,Some Travel,Sales,20,IL,Black or African American,4,Marketing ,Sales Executive,Married,147098,1,No,2012-01-11,No,10,5,8,2,4,Masters ,PR4459,12/4/2020,4.0,5.0,2.0,1.0,1.0,5.0,4.0,3.0,4.0,Satisfied ,5.0,Very Satisfied,2.0,Dissatisfied,4.0,Exceeds Expectation ,3.0,Meets Expectation
3D71-8DC2,Alix,Blazejewski,Male,38,Some Travel,Sales,20,IL,Black or African American,4,Marketing ,Sales Executive,Married,147098,1,No,2012-01-11,No,10,5,8,2,4,Masters ,PR5506,12/4/2021,3.0,2.0,5.0,3.0,2.0,2.0,4.0,4.0,3.0,Neutral,2.0,Dissatisfied,5.0,Very Satisfied,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
3D71-8DC2,Alix,Blazejewski,Male,38,Some Travel,Sales,20,IL,Black or African American,4,Marketing ,Sales Executive,Married,147098,1,No,2012-01-11,No,10,5,8,2,4,Masters ,PR6630,12/4/2022,3.0,3.0,2.0,3.0,1.0,3.0,5.0,5.0,3.0,Neutral,3.0,Neutral,2.0,Dissatisfied,5.0,Above and Beyond,5.0,Above and Beyond
3D71-8DC2,Alix,Blazejewski,Male,38,Some Travel,Sales,20,IL,Black or African American,4,Marketing ,Sales Executive,Married,147098,1,No,2012-01-11,No,10,5,8,2,4,Masters ,PR821,12/6/2015,4.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,4.0,Satisfied ,4.0,Satisfied ,4.0,Satisfied ,3.0,Meets Expectation,3.0,Meets Expectation
5476-CA0D,Kayley,Snoad,Female,31,Frequent Traveller,Technology,4,NY,Native Hawaiian ,2,Information Systems,Data Scientist,Single,69747,0,No,2012-01-12,Yes,6,5,5,1,2,High School ,PR1461,2/5/2017,3.0,4.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,Neutral,4.0,Satisfied ,2.0,Dissatisfied,3.0,Meets Expectation,2.0,Needs Improvement
5476-CA0D,Kayley,Snoad,Female,31,Frequent Traveller,Technology,4,NY,Native Hawaiian ,2,Information Systems,Data Scientist,Single,69747,0,No,2012-01-12,Yes,6,5,5,1,2,High School ,PR204,2/6/2014,3.0,5.0,3.0,2.0,1.0,5.0,3.0,2.0,3.0,Neutral,5.0,Very Satisfied,3.0,Neutral,3.0,Meets Expectation,2.0,Needs Improvement
5476-CA0D,Kayley,Snoad,Female,31,Frequent Traveller,Technology,4,NY,Native Hawaiian ,2,Information Systems,Data Scientist,Single,69747,0,No,2012-01-12,Yes,6,5,5,1,2,High School ,PR2094,2/5/2018,4.0,3.0,5.0,2.0,0.0,5.0,4.0,3.0,4.0,Satisfied ,3.0,Neutral,5.0,Very Satisfied,4.0,Exceeds Expectation ,3.0,Meets Expectation
5476-CA0D,Kayley,Snoad,Female,31,Frequent Traveller,Technology,4,NY,Native Hawaiian ,2,Information Systems,Data Scientist,Single,69747,0,No,2012-01-12,Yes,6,5,5,1,2,High School ,PR2824,2/5/2019,3.0,5.0,4.0,2.0,2.0,5.0,3.0,2.0,3.0,Neutral,5.0,Very Satisfied,4.0,Satisfied ,3.0,Meets Expectation,2.0,Needs Improvement
5476-CA0D,Kayley,Snoad,Female,31,Frequent Traveller,Technology,4,NY,Native Hawaiian ,2,Information Systems,Data Scientist,Single,69747,0,No,2012-01-12,Yes,6,5,5,1,2,High School ,PR3676,2/5/2020,2.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,Dissatisfied,4.0,Satisfied ,3.0,Neutral,3.0,Meets Expectation,2.0,Needs Improvement
5476-CA0D,Kayley,Snoad,Female,31,Frequent Traveller,Technology,4,NY,Native Hawaiian ,2,Information Systems,Data Scientist,Single,69747,0,No,2012-01-12,Yes,6,5,5,1,2,High School ,PR44,2/6/2013,5.0,3.0,5.0,3.0,2.0,3.0,5.0,5.0,5.0,Very Satisfied,3.0,Neutral,5.0,Very Satisfied,5.0,Above and Beyond,5.0,Above and Beyond
5476-CA0D,Kayley,Snoad,Female,31,Frequent Traveller,Technology,4,NY,Native Hawaiian ,2,Information Systems,Data Scientist,Single,69747,0,No,2012-01-12,Yes,6,5,5,1,2,High School ,PR4648,2/4/2021,5.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,Very Satisfied,2.0,Dissatisfied,2.0,Dissatisfied,3.0,Meets Expectation,2.0,Needs Improvement
5476-CA0D,Kayley,Snoad,Female,31,Frequent Traveller,Technology,4,NY,Native Hawaiian ,2,Information Systems,Data Scientist,Single,69747,0,No,2012-01-12,Yes,6,5,5,1,2,High School ,PR500,2/6/2015,4.0,4.0,2.0,2.0,1.0,5.0,5.0,4.0,4.0,Satisfied ,4.0,Satisfied ,2.0,Dissatisfied,5.0,Above and Beyond,4.0,Exceeds Expectation 
5476-CA0D,Kayley,Snoad,Female,31,Frequent Traveller,Technology,4,NY,Native Hawaiian ,2,Information Systems,Data Scientist,Single,69747,0,No,2012-01-12,Yes,6,5,5,1,2,High School ,PR5710,2/4/2022,5.0,4.0,3.0,1.0,2.0,5.0,3.0,3.0,5.0,Very Satisfied,4.0,Satisfied ,3.0,Neutral,3.0,Meets Expectation,3.0,Meets Expectation
5476-CA0D,Kayley,Snoad,Female,31,Frequent Traveller,Technology,4,NY,Native Hawaiian ,2,Information Systems,Data Scientist,Single,69747,0,No,2012-01-12,Yes,6,5,5,1,2,High School ,PR920,2/6/2016,3.0,4.0,4.0,2.0,1.0,2.0,5.0,4.0,3.0,Neutral,4.0,Satisfied ,4.0,Satisfied ,5.0,Above and Beyond,4.0,Exceeds Expectation 
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,42,CA,White,4,Computer Science,Data Scientist,Single,102022,0,No,2012-01-12,No,10,4,5,8,4,Masters ,PR1527,3/7/2017,3.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,3.0,Neutral,4.0,Satisfied ,4.0,Satisfied ,3.0,Meets Expectation,3.0,Meets Expectation
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,42,CA,White,4,Computer Science,Data Scientist,Single,102022,0,No,2012-01-12,No,10,4,5,8,4,Masters ,PR2170,3/7/2018,4.0,5.0,4.0,3.0,1.0,2.0,5.0,5.0,4.0,Satisfied ,5.0,Very Satisfied,4.0,Satisfied ,5.0,Above and Beyond,5.0,Above and Beyond
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,42,CA,White,4,Computer Science,Data Scientist,Single,102022,0,No,2012-01-12,No,10,4,5,8,4,Masters ,PR244,3/8/2014,3.0,5.0,4.0,3.0,0.0,3.0,3.0,2.0,3.0,Neutral,5.0,Very Satisfied,4.0,Satisfied ,3.0,Meets Expectation,2.0,Needs Improvement
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,42,CA,White,4,Computer Science,Data Scientist,Single,102022,0,No,2012-01-12,No,10,4,5,8,4,Masters ,PR2907,3/7/2019,4.0,5.0,2.0,3.0,0.0,3.0,5.0,4.0,4.0,Satisfied ,5.0,Very Satisfied,2.0,Dissatisfied,5.0,Above and Beyond,4.0,Exceeds Expectation 
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,42,CA,White,4,Computer Science,Data Scientist,Single,102022,0,No,2012-01-12,No,10,4,5,8,4,Masters ,PR3765,3/6/2020,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,Neutral,3.0,Neutral,3.0,Neutral,3.0,Meets Expectation,2.0,Needs Improvement
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,42,CA,White,4,Computer Science,Data Scientist,Single,102022,0,No,2012-01-12,No,10,4,5,8,4,Masters ,PR4745,3/6/2021,1.0,3.0,4.0,2.0,1.0,3.0,5.0,5.0,1.0,Very Dissatisfied,3.0,Neutral,4.0,Satisfied ,5.0,Above and Beyond,5.0,Above and Beyond
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,42,CA,White,4,Computer Science,Data Scientist,Single,102022,0,No,2012-01-12,No,10,4,5,8,4,Masters ,PR553,3/8/2015,4.0,5.0,2.0,1.0,1.0,5.0,4.0,4.0,4.0,Satisfied ,5.0,Very Satisfied,2.0,Dissatisfied,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,42,CA,White,4,Computer Science,Data Scientist,Single,102022,0,No,2012-01-12,No,10,4,5,8,4,Masters ,PR77,3/8/2013,4.0,4.0,5.0,1.0,1.0,4.0,5.0,5.0,4.0,Satisfied ,4.0,Satisfied ,5.0,Very Satisfied,5.0,Above and Beyond,5.0,Above and Beyond
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,42,CA,White,4,Computer Science,Data Scientist,Single,102022,0,No,2012-01-12,No,10,4,5,8,4,Masters ,PR982,3/7/2016,5.0,4.0,5.0,2.0,1.0,5.0,3.0,3.0,5.0,Very Satisfied,4.0,Satisfied ,5.0,Very Satisfied,3.0,Meets Expectation,3.0,Meets Expectation
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,8,NY,Other ,4,Information Systems,Machine Learning Engineer,Single,272175,0,No,2012-01-12,No,10,7,8,2,4,Masters ,PR1273,10/3/2016,3.0,2.0,2.0,1.0,2.0,2.0,5.0,5.0,3.0,Neutral,2.0,Dissatisfied,2.0,Dissatisfied,5.0,Above and Beyond,5.0,Above and Beyond
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,8,NY,Other ,4,Information Systems,Machine Learning Engineer,Single,272175,0,No,2012-01-12,No,10,7,8,2,4,Masters ,PR1874,10/3/2017,3.0,4.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,Neutral,4.0,Satisfied ,3.0,Neutral,3.0,Meets Expectation,3.0,Meets Expectation
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,8,NY,Other ,4,Information Systems,Machine Learning Engineer,Single,272175,0,No,2012-01-12,No,10,7,8,2,4,Masters ,PR2575,10/3/2018,3.0,4.0,3.0,1.0,2.0,2.0,4.0,4.0,3.0,Neutral,4.0,Satisfied ,3.0,Neutral,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,8,NY,Other ,4,Information Systems,Machine Learning Engineer,Single,272175,0,No,2012-01-12,No,10,7,8,2,4,Masters ,PR3386,10/3/2019,3.0,4.0,5.0,1.0,3.0,4.0,5.0,5.0,3.0,Neutral,4.0,Satisfied ,5.0,Very Satisfied,5.0,Above and Beyond,5.0,Above and Beyond
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,8,NY,Other ,4,Information Systems,Machine Learning Engineer,Single,272175,0,No,2012-01-12,No,10,7,8,2,4,Masters ,PR401,10/4/2014,4.0,4.0,3.0,1.0,2.0,4.0,5.0,4.0,4.0,Satisfied ,4.0,Satisfied ,3.0,Neutral,5.0,Above and Beyond,4.0,Exceeds Expectation 
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,8,NY,Other ,4,Information Systems,Machine Learning Engineer,Single,272175,0,No,2012-01-12,No,10,7,8,2,4,Masters ,PR4321,10/2/2020,4.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,4.0,Satisfied ,4.0,Satisfied ,4.0,Satisfied ,3.0,Meets Expectation,3.0,Meets Expectation
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,8,NY,Other ,4,Information Systems,Machine Learning Engineer,Single,272175,0,No,2012-01-12,No,10,7,8,2,4,Masters ,PR5353,10/2/2021,3.0,3.0,3.0,1.0,0.0,5.0,4.0,4.0,3.0,Neutral,3.0,Neutral,3.0,Neutral,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,8,NY,Other ,4,Information Systems,Machine Learning Engineer,Single,272175,0,No,2012-01-12,No,10,7,8,2,4,Masters ,PR777,10/4/2015,4.0,3.0,5.0,2.0,1.0,4.0,3.0,2.0,4.0,Satisfied ,3.0,Neutral,5.0,Very Satisfied,3.0,Meets Expectation,2.0,Needs Improvement
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,35,NY,Asian or Asian American,3,Marketing ,Manager,Single,340229,0,Yes,2012-01-13,No,10,7,9,3,3,Bachelors ,PR1416,1/17/2017,4.0,2.0,4.0,3.0,1.0,3.0,5.0,4.0,4.0,Satisfied ,2.0,Dissatisfied,4.0,Satisfied ,5.0,Above and Beyond,4.0,Exceeds Expectation 
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,35,NY,Asian or Asian American,3,Marketing ,Manager,Single,340229,0,Yes,2012-01-13,No,10,7,9,3,3,Bachelors ,PR177,1/18/2014,5.0,4.0,3.0,3.0,0.0,3.0,3.0,3.0,5.0,Very Satisfied,4.0,Satisfied ,3.0,Neutral,3.0,Meets Expectation,3.0,Meets Expectation
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,35,NY,Asian or Asian American,3,Marketing ,Manager,Single,340229,0,Yes,2012-01-13,No,10,7,9,3,3,Bachelors ,PR2046,1/17/2018,5.0,5.0,3.0,2.0,0.0,5.0,5.0,4.0,5.0,Very Satisfied,5.0,Very Satisfied,3.0,Neutral,5.0,Above and Beyond,4.0,Exceeds Expectation 
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,35,NY,Asian or Asian American,3,Marketing ,Manager,Single,340229,0,Yes,2012-01-13,No,10,7,9,3,3,Bachelors ,PR23,1/18/2013,3.0,4.0,4.0,3.0,2.0,3.0,5.0,4.0,3.0,Neutral,4.0,Satisfied ,4.0,Satisfied ,5.0,Above and Beyond,4.0,Exceeds Expectation 
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,35,NY,Asian or Asian American,3,Marketing ,Manager,Single,340229,0,Yes,2012-01-13,No,10,7,9,3,3,Bachelors ,PR2771,1/17/2019,3.0,2.0,2.0,3.0,0.0,2.0,3.0,3.0,3.0,Neutral,2.0,Dissatisfied,2.0,Dissatisfied,3.0,Meets Expectation,3.0,Meets Expectation
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,35,NY,Asian or Asian American,3,Marketing ,Manager,Single,340229,0,Yes,2012-01-13,No,10,7,9,3,3,Bachelors ,PR3617,1/17/2020,3.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,Neutral,2.0,Dissatisfied,4.0,Satisfied ,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,35,NY,Asian or Asian American,3,Marketing ,Manager,Single,340229,0,Yes,2012-01-13,No,10,7,9,3,3,Bachelors ,PR470,1/18/2015,3.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,Neutral,3.0,Neutral,2.0,Dissatisfied,4.0,Exceeds Expectation ,3.0,Meets Expectation
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,35,NY,Asian or Asian American,3,Marketing ,Manager,Single,340229,0,Yes,2012-01-13,No,10,7,9,3,3,Bachelors ,PR883,1/18/2016,5.0,5.0,2.0,2.0,2.0,4.0,3.0,2.0,5.0,Very Satisfied,5.0,Very Satisfied,2.0,Dissatisfied,3.0,Meets Expectation,2.0,Needs Improvement
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,3,IL,White,3,Computer Science,Software Engineer,Divorced,48395,1,No,2012-01-15,No,10,2,2,4,3,Bachelors ,PR1478,2/15/2017,4.0,5.0,5.0,1.0,2.0,4.0,5.0,4.0,4.0,Satisfied ,5.0,Very Satisfied,5.0,Very Satisfied,5.0,Above and Beyond,4.0,Exceeds Expectation 
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,3,IL,White,3,Computer Science,Software Engineer,Divorced,48395,1,No,2012-01-15,No,10,2,2,4,3,Bachelors ,PR2115,2/15/2018,4.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,Satisfied ,4.0,Satisfied ,3.0,Neutral,5.0,Above and Beyond,4.0,Exceeds Expectation 
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,3,IL,White,3,Computer Science,Software Engineer,Divorced,48395,1,No,2012-01-15,No,10,2,2,4,3,Bachelors ,PR212,2/16/2014,5.0,4.0,3.0,2.0,0.0,3.0,3.0,3.0,5.0,Very Satisfied,4.0,Satisfied ,3.0,Neutral,3.0,Meets Expectation,3.0,Meets Expectation
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,3,IL,White,3,Computer Science,Software Engineer,Divorced,48395,1,No,2012-01-15,No,10,2,2,4,3,Bachelors ,PR2847,2/15/2019,3.0,5.0,4.0,3.0,0.0,5.0,5.0,5.0,3.0,Neutral,5.0,Very Satisfied,4.0,Satisfied ,5.0,Above and Beyond,5.0,Above and Beyond
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,3,IL,White,3,Computer Science,Software Engineer,Divorced,48395,1,No,2012-01-15,No,10,2,2,4,3,Bachelors ,PR3701,2/15/2020,5.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,5.0,Very Satisfied,4.0,Satisfied ,3.0,Neutral,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,3,IL,White,3,Computer Science,Software Engineer,Divorced,48395,1,No,2012-01-15,No,10,2,2,4,3,Bachelors ,PR51,2/16/2013,3.0,2.0,3.0,2.0,0.0,2.0,4.0,4.0,3.0,Neutral,2.0,Dissatisfied,3.0,Neutral,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,3,IL,White,3,Computer Science,Software Engineer,Divorced,48395,1,No,2012-01-15,No,10,2,2,4,3,Bachelors ,PR512,2/16/2015,4.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,4.0,Satisfied ,2.0,Dissatisfied,2.0,Dissatisfied,3.0,Meets Expectation,2.0,Needs Improvement
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,3,IL,White,3,Computer Science,Software Engineer,Divorced,48395,1,No,2012-01-15,No,10,2,2,4,3,Bachelors ,PR935,2/16/2016,5.0,3.0,5.0,2.0,1.0,3.0,3.0,3.0,5.0,Very Satisfied,3.0,Neutral,5.0,Very Satisfied,3.0,Meets Expectation,3.0,Meets Expectation
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,4,NY,Mixed or multiple ethnic groups,4,Other,Senior Software Engineer,Single,97126,0,No,2012-01-15,No,10,8,10,2,4,Masters ,PR1479,2/15/2017,3.0,3.0,3.0,3.0,0.0,3.0,5.0,4.0,3.0,Neutral,3.0,Neutral,3.0,Neutral,5.0,Above and Beyond,4.0,Exceeds Expectation 
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,4,NY,Mixed or multiple ethnic groups,4,Other,Senior Software Engineer,Single,97126,0,No,2012-01-15,No,10,8,10,2,4,Masters ,PR2116,2/15/2018,3.0,2.0,3.0,1.0,2.0,5.0,4.0,3.0,3.0,Neutral,2.0,Dissatisfied,3.0,Neutral,4.0,Exceeds Expectation ,3.0,Meets Expectation
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,4,NY,Mixed or multiple ethnic groups,4,Other,Senior Software Engineer,Single,97126,0,No,2012-01-15,No,10,8,10,2,4,Masters ,PR2848,2/15/2019,4.0,5.0,2.0,3.0,2.0,5.0,5.0,5.0,4.0,Satisfied ,5.0,Very Satisfied,2.0,Dissatisfied,5.0,Above and Beyond,5.0,Above and Beyond
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,4,NY,Mixed or multiple ethnic groups,4,Other,Senior Software Engineer,Single,97126,0,No,2012-01-15,No,10,8,10,2,4,Masters ,PR3702,2/15/2020,3.0,5.0,4.0,2.0,2.0,2.0,5.0,4.0,3.0,Neutral,5.0,Very Satisfied,4.0,Satisfied ,5.0,Above and Beyond,4.0,Exceeds Expectation 
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,4,NY,Mixed or multiple ethnic groups,4,Other,Senior Software Engineer,Single,97126,0,No,2012-01-15,No,10,8,10,2,4,Masters ,PR4675,2/14/2021,3.0,2.0,5.0,1.0,3.0,2.0,4.0,4.0,3.0,Neutral,2.0,Dissatisfied,5.0,Very Satisfied,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,4,NY,Mixed or multiple ethnic groups,4,Other,Senior Software Engineer,Single,97126,0,No,2012-01-15,No,10,8,10,2,4,Masters ,PR513,2/16/2015,5.0,5.0,4.0,2.0,1.0,5.0,4.0,3.0,5.0,Very Satisfied,5.0,Very Satisfied,4.0,Satisfied ,4.0,Exceeds Expectation ,3.0,Meets Expectation
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,4,NY,Mixed or multiple ethnic groups,4,Other,Senior Software Engineer,Single,97126,0,No,2012-01-15,No,10,8,10,2,4,Masters ,PR5738,2/14/2022,4.0,3.0,5.0,1.0,0.0,3.0,4.0,4.0,4.0,Satisfied ,3.0,Neutral,5.0,Very Satisfied,4.0,Exceeds Expectation ,4.0,Exceeds Expectation 
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,4,NY,Mixed or multiple ethnic groups,4,Other,Senior Software Engineer,Single,97126,0,No,2012-01-15,No,10,8,10,2,4,Masters ,PR936,2/16/2016,3.0,2.0,5.0,3.0,3.0,5.0,3.0,2.0,3.0,Neutral,2.0,Dissatisfied,5.0,Very Satisfied,3.0,Meets Expectation,2.0,Needs Improvement
5C03-1009,Willetta,Lurriman,Female,42,Some Travel,Technology,21,IL,Black or African American,3,Information Systems,Engineering Manager,Married,316208,1,No,2012-01-17,No,10,8,8,7,3,Bachelors ,PR1048,4/13/2016,3.0,2.0,5.0,1.0,2.0,5.0,5.0,4.0,3.0,Neutral,2.0,Dissatisfied,5.0,Very Satisfied,5.0,Above and Beyond,4.0,Exceeds Expectation 
5C03-1009,Willetta,Lurriman,Female,42,Some Travel,Technology,21,IL,Black or African American,3,Information Systems,Engineering Manager,Married,316208,1,No,2012-01-17,No,10,8,8,7,3,Bachelors ,PR1597,4/13/2017,3.0,5.0,5.0,3.0,1.0,5.0,3.0,3.0,3.0,Neutral,5.0,Very Satisfied,5.0,Very Satisfied,3.0,Meets Expectation,3.0,Meets Expectation
